HarvestYear,ID2,Latitude,Longitude,SampleID,Crop,GrainYieldDryPerArea,GrainYield125PerArea,BiomassDryPerArea,GrainTestWeight,GrainMoisture,GrainProtein,GrainStarch,GrainGluten,CropExists,Comments
2018,371,46.782965967602465,-117.0842298328192,CE371_Bio_GB_2018_12-P,GB,249.97265966754154,,477.5262467191601,,,,,,1.0,
2018,372,46.78296400101844,-117.08379799999946,CE372_Bio_GB_2018_13-P,GB,589.9496937882765,,1089.8129921259842,,,,,,1.0,
2018,373,46.78302700102018,-117.08337999999654,CE373_Bio_GB_2018_14-P,GB,378.33552055993,,740.8136482939633,,,,,,1.0,
2018,374,46.782948001025126,-117.08296200000458,CE374_Bio_GB_2018_15-P,GB,202.40048118985126,,434.87532808398953,,,,,,1.0,
2018,375,46.78300621768671,-117.0825282690712,CE375_Bio_GB_2018_16-P,GB,192.14785651793525,,541.502624671916,,,,,,1.0,
2018,376,46.783054001023594,-117.08212600000057,CE376_Bio_GB_2018_17-P,GB,293.4437882764654,,566.5190288713911,,,,,,1.0,
2018,377,46.78282132372579,-117.08165033023155,CE377_Bio_GB_2018_18-P,GB,300.82567804024495,,585.7939632545932,,,,,,1.0,
2018,378,46.78299500101844,-117.0812900000072,CE378_Bio_GB_2018_19-P,GB,,,643.6187664041995,,,,,,1.0,"grain weighed after being oven-dried and after portion milled: ""non-oven dried grain mass + bag"" is weight of grain + weight of bag + weight of milled grain + weight of milled grain envelope - weight of milled grain envelope; possibly a significant amount of milled grain was discarded before this weight was measured| grain biomass should not be used"
2018,379,46.782997001023055,-117.08087200000288,CE379_Bio_GB_2018_20-P,GB,319.6905074365704,,594.8162729658793,,,,,,1.0,
2018,380,46.7828530010257,-117.08045400000438,CE380_Bio_GB_2018_21-P,GB,245.4615048118985,,500.90223097112863,,,,,,1.0,
2018,381,46.78311600101858,-117.08003599999608,CE381_Bio_GB_2018_22-P,GB,361.1111111111111,,715.7972440944882,,,,,,1.0,
2018,394,46.783125850543485,-117.08390984862464,CE394_Bio_GB_2018_13-Q,GB,442.3118985126859,,801.0990813648294,,,,,,1.0,
2018,395,46.783313001023814,-117.08349800000067,CE395_Bio_GB_2018_14-Q,GB,363.1616360454943,,719.0780839895014,,,,,,1.0,
2018,396,46.78323400102254,-117.08308000000615,CE396_Bio_GB_2018_15-Q,GB,236.84930008748904,,486.95866141732284,,,,,,1.0,
2018,397,46.783303001018965,-117.08266199999834,CE397_Bio_GB_2018_16-Q,GB,248.7423447069116,,502.54265091863516,,,,,,1.0,
2018,398,46.7833579695522,-117.08227545646749,CE398_Bio_GB_2018_17-Q,GB,382.84667541557303,,719.8982939632546,,,,,,1.0,
2018,399,46.78314200102624,-117.0818259999964,CE399_Bio_GB_2018_18-Q,GB,444.3624234470691,,554.2158792650919,,,,,,1.0,
2018,400,46.783281001026786,-117.08140799999515,CE400_Bio_GB_2018_19-Q,GB,220.85520559930006,,422.16207349081367,,,,,,1.0,
2018,401,46.78328300102112,-117.08098999999554,CE401_Bio_GB_2018_20-Q,GB,227.82699037620296,,498.0314960629921,,,,,,1.0,
2018,402,46.78313900102077,-117.0805719999961,CE402_Bio_GB_2018_21-Q,GB,448.87357830271213,,564.4685039370079,,,,,,1.0,
2018,419,46.78345710419063,-117.08321056236771,CE419_Bio_GB_2018_15-R,GB,250.38276465441817,,473.8353018372704,,,,,,1.0,
2018,420,46.783515325278806,-117.08277087325422,CE420_Bio_GB_2018_16-R,GB,228.64720034995622,,496.8011811023622,,,,,,1.0,
2018,421,46.78355231528618,-117.08236677699807,CE421_Bio_GB_2018_17-R,GB,225.77646544181974,,409.44881889763775,,,,,,1.0,
2018,422,46.783428001024674,-117.08193300000734,CE422_Bio_GB_2018_18-R,GB,366.0323709536308,,753.9370078740158,,,,,,1.0,
2018,423,46.78355263050729,-117.08148354908631,CE423_Bio_GB_2018_19-R,GB,,,,,,,,,0.0,"nan| No sample taken, no crop at location"
2018,424,46.783569001019764,-117.08109699999925,CE424_Bio_GB_2018_20-R,GB,256.5343394575678,,568.1594488188977,,,,,,1.0,
2018,425,46.78342500102128,-117.08067900000205,CE425_Bio_GB_2018_21-R,GB,272.5284339457568,,729.740813648294,,,,,,1.0,
2018,471,46.781144197288356,-117.08744431983776,CW471_Bio_GB_2018,GB,303.2863079615048,,627.6246719160105,,,,,,1.0,
2018,481,46.781375348841,-117.08812605662439,CW481_Bio_GB_2018,GB,262.68591426071737,,496.3910761154856,,,,,,1.0,
2018,482,46.78134520752406,-117.08761991583214,CW482_Bio_GB_2018,GB,270.8880139982502,,539.8622047244095,,,,,,1.0,
2018,494,46.781607373763045,-117.08819498002055,CW494_Bio_GB_2018,GB,473.06977252843393,,928.6417322834645,,,,,,1.0,
2018,495,46.781624777328595,-117.0878944733672,CW495_Bio_GB_2018,GB,566.5737095363079,,1197.260498687664,,,,,,1.0,
2018,496,46.781644268853974,-117.08731317534868,CW496_Bio_GB_2018,GB,175.333552055993,,421.751968503937,,,,,,1.0,
2018,507,46.78186025142106,-117.08856228231915,CW507_Bio_GB_2018,GB,111.3571741032371,,237.2047244094488,,,,,,1.0,
2018,508,46.78176510911113,-117.08818441321966,CW508_Bio_GB_2018,GB,254.07370953630794,,530.4297900262467,,,,,,1.0,
2018,509,46.78182759909397,-117.08783842695564,CW509_Bio_GB_2018,GB,253.25349956255465,,557.0866141732283,,,,,,1.0,
2018,510,46.782000534932735,-117.0872912852,CW510_Bio_GB_2018,GB,206.09142607174104,,359.4160104986876,,,,,,1.0,
2018,520,46.78220414641796,-117.08918032957698,CW520_Bio_GB_2018,GB,123.25021872265967,,244.1765091863517,,,,,,1.0,
2018,521,46.782051448809845,-117.08885871269344,CW521_Bio_GB_2018,GB,141.7049431321085,,272.8838582677165,,,,,,1.0,
2018,522,46.7821334736686,-117.08847637922064,CW522_Bio_GB_2018,GB,359.0605861767279,,702.2637795275591,,,,,,1.0,
2018,523,46.78218580636539,-117.08826392744817,CW523_Bio_GB_2018,GB,375.0546806649169,,770.751312335958,,,,,,1.0,
2018,524,46.78218403036934,-117.08763837648024,CW524_Bio_GB_2018,GB,233.97856517935256,,463.992782152231,,,,,,1.0,
2018,525,46.78207364542532,-117.08723949853936,CW525_Bio_GB_2018,GB,138.01399825021872,,290.9284776902887,,,,,,1.0,
2018,526,46.782504616687795,-117.09265001388349,CW526_Bio_GB_2018,GB,50.25153105861767,,143.7007874015748,,,,,,1.0,
2018,527,46.78246479627757,-117.09193275437386,CW527_Bio_GB_2018,GB,318.8702974628171,,579.6423884514436,,,,,,1.0,
2018,530,46.78253491156717,-117.09099813482827,CW530_Bio_GB_2018,GB,106.84601924759406,,627.6246719160105,,,,,,1.0,
2018,532,46.78250788982874,-117.09013055670272,CW532_Bio_GB_2018,GB,131.04221347331583,,305.6922572178477,,,,,,1.0,
2018,533,46.78237462666046,-117.08956842918325,CW533_Bio_GB_2018,GB,457.8958880139982,,870.4068241469816,,,,,,1.0,
2018,534,46.782404861851695,-117.08918243804771,CW534_Bio_GB_2018,GB,389.8184601924759,,710.4658792650919,,,,,,1.0,
2018,535,46.782311955156004,-117.08875707696929,CW535_Bio_GB_2018,GB,592.4103237095362,,1129.5931758530185,,,,,,1.0,
2018,536,46.782477225806055,-117.08852101207133,CW536_Bio_GB_2018,GB,126.94116360454943,,304.4619422572178,,,,,,1.0,
2018,537,46.78236235992726,-117.08824579810529,CW537_Bio_GB_2018,GB,232.338145231846,,466.8635170603675,,,,,,1.0,
2018,538,46.7824451312924,-117.08791002197401,CW538_Bio_GB_2018,GB,265.9667541557305,,561.1876640419947,,,,,,1.0,
2018,539,46.78233341569482,-117.08748197255122,CW539_Bio_GB_2018,GB,347.57764654418196,,645.6692913385826,,,,,,1.0,
2018,540,46.78280633439639,-117.09316587720514,CW540_Bio_GB_2018,GB,306.15704286964126,,542.3228346456693,,,,,,1.0,
2018,541,46.782760047254406,-117.09293742767265,CW541_Bio_GB_2018,GB,318.05008748906386,,571.0301837270341,,,,,,1.0,
2018,542,46.78265772218507,-117.09237014955322,CW542_Bio_GB_2018,GB,284.0113735783027,,536.1712598425197,,,,,,1.0,
2018,543,46.78274550405695,-117.0921990200856,CW543_Bio_GB_2018,GB,412.7843394575678,,730.5610236220473,,,,,,1.0,
2018,544,46.782697381285644,-117.09175648834449,CW544_Bio_GB_2018,GB,468.5586176727909,,855.6430446194225,,,,,,1.0,
2018,545,46.78262682421527,-117.0913937143021,CW545_Bio_GB_2018,GB,285.2416885389326,,556.6765091863517,,,,,,1.0,
2018,546,46.782617091509124,-117.09110395758131,CW546_Bio_GB_2018,GB,265.1465441819772,,594.8162729658793,,,,,,1.0,
2018,547,46.782583339735716,-117.09056724284893,CW547_Bio_GB_2018,GB,366.0323709536308,,671.5059055118111,,,,,,1.0,
2018,548,46.782788334443396,-117.09000660321831,CW548_Bio_GB_2018,GB,499.7265966754155,,921.259842519685,,,,,,1.0,
2018,549,46.782568680804246,-117.08970102858721,CW549_Bio_GB_2018,GB,464.45756780402445,,851.9520997375328,,,,,,1.0,
2018,550,46.78259861087718,-117.08917948226741,CW550_Bio_GB_2018,GB,366.4424759405074,,702.6738845144357,,,,,,1.0,
2018,551,46.78262319421388,-117.08883262505942,CW551_Bio_GB_2018,GB,246.28171478565176,,528.7893700787401,,,,,,1.0,
2018,552,46.78277383828946,-117.08856520187875,CW552_Bio_GB_2018,GB,249.97265966754154,,479.98687664041995,,,,,,1.0,
2018,553,46.78265861188895,-117.08810286626212,CW553_Bio_GB_2018,GB,315.9995625546806,,586.2040682414698,,,,,,1.0,
2018,554,46.78262711792822,-117.08769923915324,CW554_Bio_GB_2018,GB,417.29549431321084,,793.7171916010499,,,,,,1.0,
2018,555,46.782615992658016,-117.08729090041453,CW555_Bio_GB_2018,GB,214.70363079615046,,409.03871391076115,,,,,,1.0,
2018,556,46.78293071459864,-117.09355568948693,CW556_Bio_GB_2018,GB,140.8847331583552,,272.8838582677165,,,,,,1.0,
2018,557,46.782986699800055,-117.09331884006916,CW557_Bio_GB_2018,GB,150.31714785651795,,351.62401574803147,,,,,,1.0,
2018,558,46.78288947010192,-117.09275574762489,CW558_Bio_GB_2018,GB,362.341426071741,,679.7080052493438,,,,,,1.0,
2018,559,46.78309689704433,-117.09259022742008,CW559_Bio_GB_2018,GB,265.5566491688539,,506.23359580052494,,,,,,1.0,
2018,560,46.78306542881898,-117.09197079236061,CW560_Bio_GB_2018,GB,511.6196412948381,,943.4055118110236,,,,,,1.0,
2018,561,46.78298630538868,-117.09192329257222,CW561_Bio_GB_2018,GB,540.7370953630796,,1025.4265091863517,,,,,,1.0,
2018,562,46.78288946949387,-117.09143993051352,CW562_Bio_GB_2018,GB,348.8079615048119,,684.2191601049868,,,,,,1.0,
2018,563,46.78304074155747,-117.09094249157211,CW563_Bio_GB_2018,GB,312.3086176727909,,588.6646981627297,,,,,,1.0,
2018,564,46.78304139738259,-117.09043210511776,CW564_Bio_GB_2018,GB,144.9857830271216,,273.70406824146977,,,,,,1.0,
2018,565,46.782954280313156,-117.09008413810275,CW565_Bio_GB_2018,GB,403.35192475940505,,766.6502624671916,,,,,,1.0,
2018,566,46.78292130909412,-117.08990228049096,CW566_Bio_GB_2018,GB,260.6353893263342,,596.0465879265092,,,,,,1.0,
2018,567,46.78296979430655,-117.08949808484446,CW567_Bio_GB_2018,GB,167.95166229221348,,320.4560367454068,,,,,,1.0,
2018,568,46.78287178989516,-117.08892923079868,CW568_Bio_GB_2018,GB,187.22659667541558,,408.2185039370078,,,,,,1.0,
2018,569,46.78287644372664,-117.08839632350166,CW569_Bio_GB_2018,GB,212.2430008748906,,462.76246719160105,,,,,,1.0,
2018,570,46.782898899796464,-117.0882710356162,CW570_Bio_GB_2018,GB,248.33223972003498,,593.996062992126,,,,,,1.0,
2018,571,46.782892509944524,-117.08777154375217,CW571_Bio_GB_2018,GB,245.05139982502186,,484.90813648293965,,,,,,1.0,
2018,572,46.78286949695681,-117.0874718914214,CW572_Bio_GB_2018,GB,128.99168853893264,,274.5242782152231,,,,,,1.0,
2018,573,46.7832758303336,-117.0936573372893,CW573_Bio_GB_2018,GB,,,,,,,,,0.0,"In Drew Lyon Plot| No sample taken, different crop"
2018,574,46.7833467579252,-117.09339135832637,CW574_Bio_GB_2018,GB,,,,,,,,,0.0,"In Drew Lyon Plot| No sample taken, different crop"
2018,575,46.783212132483335,-117.09309512384566,CW575_Bio_GB_2018,GB,,,457.43110236220474,,,,,,1.0,"grain weighed after being oven-dried and after portion milled: ""non-oven dried grain mass + bag"" is weight of grain + weight of bag + weight of milled grain + weight of milled grain envelope - weight of milled grain envelope; possibly a significant amount of milled grain was discarded before this weight was measured| grain biomass should not be used"
2018,576,46.78337488246259,-117.09264832649104,CW576_Bio_GB_2018,GB,369.7233158355205,,722.3589238845144,,,,,,1.0,
2018,577,46.783266196886096,-117.09216514880472,CW577_Bio_GB_2018,GB,356.59995625546804,,663.7139107611548,,,,,,1.0,
2018,578,46.78320478765165,-117.09164213123974,CW578_Bio_GB_2018,GB,401.71150481189846,,788.7959317585302,,,,,,1.0,
2018,579,46.78319447782828,-117.0913337720038,CW579_Bio_GB_2018,GB,308.6176727909011,,594.8162729658793,,,,,,1.0,
2018,580,46.7832162800082,-117.0908250831616,CW580_Bio_GB_2018,GB,185.99628171478565,,407.8083989501312,,,,,,1.0,
2018,581,46.783241027758116,-117.09059074909827,CW581_Bio_GB_2018,GB,108.07633420822398,,239.255249343832,,,,,,1.0,
2018,582,46.78318268718216,-117.08998351114279,CW582_Bio_GB_2018,GB,102.334864391951,,261.81102362204723,,,,,,1.0,
2018,583,46.78320790724315,-117.0897613171144,CW583_Bio_GB_2018,GB,106.43591426071741,,251.96850393700785,,,,,,1.0,
2018,584,46.78334268713578,-117.08938383436916,CW584_Bio_GB_2018,GB,247.92213473315832,,510.3346456692914,,,,,,1.0,
2018,585,46.78325448393011,-117.08902883316766,CW585_Bio_GB_2018,GB,248.7423447069116,,525.0984251968504,,,,,,1.0,
2018,586,46.78314411618776,-117.08838066987502,CW586_Bio_GB_2018,GB,221.67541557305336,,564.0583989501313,,,,,,1.0,
2018,587,46.78317461950848,-117.0882139275734,CW587_Bio_GB_2018,GB,325.02187226596675,,576.3615485564304,,,,,,1.0,
2018,588,46.78325330116895,-117.08786542682515,CW588_Bio_GB_2018,GB,325.43197725284335,,593.5859580052494,,,,,,1.0,
2018,589,46.783468541889654,-117.09361108553458,CW589_Bio_GB_2018,GB,,,,,,,,,1.0,
2018,590,46.78354072106733,-117.0933326093377,CW590_Bio_GB_2018,GB,,,,,,,,,1.0,
2018,591,46.78353660248769,-117.09288337978954,CW591_Bio_GB_2018,GB,237.6695100612423,,468.0938320209974,,,,,,1.0,
2018,592,46.783589919852915,-117.09258705148679,CW592_Bio_GB_2018,GB,332.40376202974625,,655.1017060367454,,,,,,1.0,
2018,593,46.78357009169663,-117.09222091680816,CW593_Bio_GB_2018,GB,308.6176727909011,,577.1817585301837,,,,,,1.0,
2018,594,46.783461446101015,-117.09183595133884,CW594_Bio_GB_2018,GB,304.51662292213473,,635.8267716535433,,,,,,1.0,
2018,595,46.783433108011394,-117.0913600155669,CW595_Bio_GB_2018,GB,263.9162292213473,,530.8398950131234,,,,,,1.0,
2018,596,46.78341267158476,-117.09099861841361,CW596_Bio_GB_2018,GB,165.080927384077,,354.9048556430446,,,,,,1.0,
2018,597,46.783624065646514,-117.09058269478696,CW597_Bio_GB_2018,GB,407.45297462817143,,726.0498687664042,,,,,,1.0,
2018,598,46.78343704929679,-117.09020279094113,CW598_Bio_GB_2018,GB,290.57305336832894,,532.8904199475065,,,,,,1.0,
2018,599,46.78363015491728,-117.08973320480561,CW599_Bio_GB_2018,GB,149.49693788276466,,306.1023622047244,,,,,,1.0,
2018,600,46.78357216439849,-117.08941109090628,CW600_Bio_GB_2018,GB,212.65310586176724,,483.6778215223097,,,,,,1.0,
2018,601,46.78358737280129,-117.08902678877877,CW601_Bio_GB_2018,GB,380.3860454943132,,447.998687664042,,,,,,1.0,
2018,602,46.78361996772253,-117.08854010440827,CW602_Bio_GB_2018,GB,223.31583552055992,,513.6154855643044,,,,,,1.0,
2018,603,46.78341496274188,-117.08820784320719,CW603_Bio_GB_2018,GB,123.25021872265967,,241.71587926509184,,,,,,1.0,
2018,604,46.783439299175136,-117.08786761273672,CW604_Bio_GB_2018,GB,,,,,,,,,0.0,"In Drew Lyon Plot| No sample taken, different crop"
2018,605,46.78373164465149,-117.0935577666458,CW605_Bio_GB_2018,GB,92.08223972003499,,165.43635170603673,,,,,,1.0,
2018,606,46.783870017514566,-117.09325688783791,CW606_Bio_GB_2018,GB,441.081583552056,,779.3635170603675,,,,,,1.0,
2018,607,46.7838944769831,-117.09283014457823,CW607_Bio_GB_2018,GB,322.9713473315835,,634.1863517060367,,,,,,1.0,
2018,608,46.78373954310271,-117.09252306084029,CW608_Bio_GB_2018,GB,431.23906386701657,,954.0682414698163,,,,,,1.0,
2018,609,46.78385462568746,-117.09197155833401,CW609_Bio_GB_2018,GB,322.15113735783024,,635.8267716535433,,,,,,1.0,
2018,610,46.783728835441046,-117.09180542579142,CW610_Bio_GB_2018,GB,281.96084864391946,,550.1148293963255,,,,,,1.0,
2018,611,46.783711314256315,-117.09146289783122,CW611_Bio_GB_2018,GB,88.80139982502186,,229.41272965879264,,,,,,1.0,
2018,612,46.78387880080069,-117.09085797062536,CW612_Bio_GB_2018,GB,222.49562554680662,,509.9245406824147,,,,,,1.0,
2018,613,46.78387772942478,-117.09038722653294,CW613_Bio_GB_2018,GB,345.52712160979877,,633.7762467191601,,,,,,1.0,
2018,614,46.78386835974207,-117.08998631929897,CW614_Bio_GB_2018,GB,216.34405074365702,,397.9658792650918,,,,,,1.0,
2018,615,46.78377270604597,-117.08979344147085,CW615_Bio_GB_2018,GB,189.68722659667543,,381.97178477690284,,,,,,1.0,
2018,616,46.78380451630245,-117.08937900375237,CW616_Bio_GB_2018,GB,216.34405074365702,,533.7106299212599,,,,,,1.0,
2018,617,46.78369158527443,-117.08908852453624,CW617_Bio_GB_2018,GB,385.3073053368329,,762.9593175853018,,,,,,1.0,
2018,618,46.78376079826655,-117.0884228482183,CW618_Bio_GB_2018,GB,213.0632108486439,,425.0328083989501,,,,,,1.0,
2018,619,46.783844669699015,-117.08803927901296,CW619_Bio_GB_2018,GB,,,,,,,,,0.0,"In Drew Lyon Plot| No sample taken, different crop"
2018,620,46.78376777650997,-117.08778358290525,CW620_Bio_GB_2018,GB,,,,,,,,,0.0,"In Drew Lyon Plot| No sample taken, different crop"
2018,621,46.78415263311209,-117.0936964616513,CW621_Bio_GB_2018,GB,53.942475940507435,,130.16732283464566,,,,,,1.0,
2018,622,46.7839574639489,-117.0933714076814,CW622_Bio_GB_2018,GB,199.93985126859144,,463.1725721784777,,,,,,1.0,
2018,623,46.78404897639541,-117.09286570457631,CW623_Bio_GB_2018,GB,457.07567804024495,,833.497375328084,,,,,,1.0,
2018,624,46.783995444335474,-117.09258084862017,CW624_Bio_GB_2018,GB,400.07108486439193,,831.4468503937007,,,,,,1.0,
2018,625,46.78404245800532,-117.09222264291458,CW625_Bio_GB_2018,GB,553.0402449693788,,1152.969160104987,,,,,,1.0,
2018,626,46.784020416184845,-117.09180669397796,CW626_Bio_GB_2018,GB,341.836176727909,,674.3766404199475,,,,,,1.0,
2018,627,46.7839878176636,-117.09129571033554,CW627_Bio_GB_2018,GB,559.1918197725284,,1021.735564304462,,,,,,1.0,
2018,628,46.78403798465622,-117.09110629753704,CW628_Bio_GB_2018,GB,344.70691163604545,,,,,,,,1.0,"nan| Total biomass obvious keystroke error, should not be used. "
2018,629,46.78410955938267,-117.09038362730638,CW629_Bio_GB_2018,GB,282.3709536307961,,594.8162729658793,,,,,,1.0,
2018,630,46.78396435140412,-117.09023194937875,CW630_Bio_GB_2018,GB,333.2239720034995,,649.3602362204724,,,,,,1.0,
2018,631,46.7839522432807,-117.08972531345766,CW631_Bio_GB_2018,GB,384.48709536307956,,707.5951443569554,,,,,,1.0,
2018,632,46.784179427401206,-117.08925056101573,CW632_Bio_GB_2018,GB,163.44050743657044,,386.89304461942254,,,,,,1.0,
2018,633,46.78411710130775,-117.0891276784464,CW633_Bio_GB_2018,GB,223.31583552055992,,516.8963254593176,,,,,,1.0,
2018,634,46.78409380977482,-117.08836024879912,CW634_Bio_GB_2018,GB,,,413.5498687664042,,,,,,1.0,"grain weighed after being oven-dried and after portion milled: ""non-oven dried grain mass + bag"" is weight of grain + weight of bag + weight of milled grain + weight of milled grain envelope - weight of milled grain envelope; possibly a significant amount of milled grain was discarded before this weight was measured| grain biomass should not be used"
2018,635,46.78406297352955,-117.08807852032956,CW635_Bio_GB_2018,GB,158.1091426071741,,316.76509186351706,,,,,,1.0,
2018,636,46.78413590835181,-117.08790045220091,CW636_Bio_GB_2018,GB,174.51334208223972,,333.16929133858264,,,,,,1.0,
2018,637,46.78424142468244,-117.0934089809009,CW637_Bio_GB_2018,GB,69.11636045494313,,152.31299212598424,,,,,,1.0,
2018,638,46.784336921576674,-117.09296484908671,CW638_Bio_GB_2018,GB,149.49693788276466,,304.4619422572178,,,,,,1.0,
2018,639,46.7843748183219,-117.09252325879555,CW639_Bio_GB_2018,GB,281.1406386701662,,566.9291338582677,,,,,,1.0,
2018,640,46.78430609869776,-117.0921666817542,CW640_Bio_GB_2018,GB,310.6681977252843,,578.8221784776903,,,,,,1.0,
2018,641,46.784379601957475,-117.09165023157958,CW641_Bio_GB_2018,GB,240.95034995625545,,497.6213910761155,,,,,,1.0,
2018,642,46.784350523919926,-117.09131243867621,CW642_Bio_GB_2018,GB,477.1708223972003,,920.8497375328084,,,,,,1.0,
2018,643,46.7842648205134,-117.09089011306764,CW643_Bio_GB_2018,GB,199.93985126859144,,438.5662729658793,,,,,,1.0,
2018,644,46.78427911825932,-117.09036232953666,CW644_Bio_GB_2018,GB,174.10323709536308,,345.06233595800524,,,,,,1.0,
2018,645,46.784390767686894,-117.09003749567043,CW645_Bio_GB_2018,GB,140.47462817147857,,290.51837270341207,,,,,,1.0,
2018,646,46.78427781307954,-117.08959562898214,CW646_Bio_GB_2018,GB,201.17016622922134,,377.87073490813646,,,,,,1.0,
2018,647,46.78425961453295,-117.08921760594961,CW647_Bio_GB_2018,GB,133.9129483814523,,286.007217847769,,,,,,1.0,
2018,648,46.78435461964322,-117.08879930105647,CW648_Bio_GB_2018,GB,226.1865704286964,,465.63320209973756,,,,,,1.0,
2018,649,46.784474921887615,-117.08864628173632,CW649_Bio_GB_2018,GB,214.29352580927383,,437.746062992126,,,,,,1.0,
2018,650,46.784338758429314,-117.08807776677399,CW650_Bio_GB_2018,GB,123.66032370953631,,246.63713910761152,,,,,,1.0,
2018,651,46.784214570969844,-117.08769481371289,CW651_Bio_GB_2018,GB,110.94706911636047,,250.73818897637793,,,,,,1.0,
2018,652,46.784565597557865,-117.09278080882513,CW652_Bio_GB_2018,GB,196.6590113735783,,373.7696850393701,,,,,,1.0,
2018,653,46.784692857943824,-117.09242237453469,CW653_Bio_GB_2018,GB,138.834208223972,,293.7992125984252,,,,,,1.0,
2018,654,46.78472942445229,-117.09211102724315,CW654_Bio_GB_2018,GB,97.00349956255468,,227.36220472440942,,,,,,1.0,
2018,655,46.78462563961894,-117.09164433293324,CW655_Bio_GB_2018,GB,434.5199037620297,,981.9553805774278,,,,,,1.0,
2018,656,46.78450731628342,-117.09140119632397,CW656_Bio_GB_2018,GB,520.6419510061241,,1012.3031496062991,,,,,,1.0,
2018,657,46.78473633235137,-117.0911081159973,CW657_Bio_GB_2018,GB,179.02449693788276,,354.494750656168,,,,,,1.0,
2018,658,46.784566492239634,-117.09056682942145,CW658_Bio_GB_2018,GB,103.56517935258093,,238.84514435695536,,,,,,1.0,
2018,659,46.784496198462016,-117.08998554626173,CW659_Bio_GB_2018,GB,140.8847331583552,,305.6922572178477,,,,,,1.0,
2018,660,46.784732296064306,-117.08986228413362,CW660_Bio_GB_2018,GB,100.2843394575678,,219.57020997375326,,,,,,1.0,
2018,661,46.78456075198121,-117.08939273622153,CW661_Bio_GB_2018,GB,,,,,,,,,0.0,"In Drew Lyon Plot| No sample taken, different crop"
2018,662,46.78455081616324,-117.08897542497054,CW662_Bio_GB_2018,GB,,,,,,,,,0.0,"In Drew Lyon Plot| No sample taken, different crop"
2018,663,46.78470963202773,-117.08852147123825,CW663_Bio_GB_2018,GB,164.2607174103237,,329.06824146981626,,,,,,1.0,
2018,664,46.78450467643809,-117.0882156406765,CW664_Bio_GB_2018,GB,341.42607174103233,,614.501312335958,,,,,,1.0,
2018,665,46.784843661816346,-117.08819626521303,CW665_Bio_GB_2018,GB,179.84470691163605,,354.0846456692913,,,,,,1.0,
2018,666,46.784780011653574,-117.0885835395596,CW666_Bio_GB_2018,GB,117.09864391951007,,247.4573490813648,,,,,,1.0,
2018,667,46.78482306685132,-117.0924147085785,CW667_Bio_GB_2018,GB,127.76137357830271,,270.8333333333333,,,,,,1.0,
2018,668,46.78499880773348,-117.09231161524345,CW668_Bio_GB_2018,GB,114.22790901137358,,225.72178477690287,,,,,,1.0,
2018,669,46.78485444763441,-117.09162020724554,CW669_Bio_GB_2018,GB,141.7049431321085,,276.98490813648294,,,,,,1.0,
2018,670,46.78481154723326,-117.09135358599005,CW670_Bio_GB_2018,GB,204.86111111111111,,390.5839895013123,,,,,,1.0,
2018,671,46.78480589674296,-117.09102760303982,CW671_Bio_GB_2018,GB,136.37357830271216,,279.03543307086613,,,,,,1.0,
2018,672,46.78490729965393,-117.09071826478312,CW672_Bio_GB_2018,GB,165.49103237095363,,321.6863517060367,,,,,,1.0,
2018,673,46.78484243446261,-117.09022135738049,CW673_Bio_GB_2018,GB,90.85192475940507,,197.4245406824147,,,,,,1.0,
2018,674,46.785036902759266,-117.09142562310466,CW674_Bio_GB_2018,GB,123.25021872265967,,254.01902887139104,,,,,,1.0,
2018,675,46.78504435150698,-117.09189477052433,CW675_Bio_GB_2018,GB,123.25021872265967,,243.3562992125984,,,,,,1.0,
2019,1,46.77872900102268,-117.08751399999728,CE1_GP_2019_WW_BIO,WW,579.0682414698163,594.5774261811024,1028.1332020997374,824.0,8.7304,10.0383,73.4086,24.9503,1.0,
2019,2,46.778691632030224,-117.08706455043719,CE2_GP_2019_WW_BIO,WW,636.4829396325459,660.5621235236221,1304.1338582677165,791.0,7.7483,11.1738,71.2472,26.757,1.0,
2019,3,46.77879100102537,-117.08667800000025,CE3_GP_2019_WW_BIO,WW,684.8753280839894,704.7831985113189,1163.0577427821522,842.0,8.5273,9.7726,74.8479,24.5374,1.0,
2019,4,46.778761001018935,-117.08626000000152,CE4_GP_2019_WW_BIO,WW,617.6181102362204,639.6287072465551,1133.9402887139106,831.0,7.9433,10.3576,74.2417,25.4262,1.0,
2019,5,46.77866600102665,-117.08584199999783,CE5_GP_2019_WW_BIO,WW,667.240813648294,687.8431248462106,1171.259842519685,828.0,8.3665,10.4208,71.8227,25.1844,1.0,
2019,6,46.77877321025278,-117.08541874519892,CE6_GP_2019_WW_BIO,WW,654.5275590551181,673.3301722440945,1124.9179790026246,831.0,8.5576,10.3931,72.0796,25.9084,1.0,
2019,7,46.77863200102642,-117.08500599999726,CE7_GP_2019_WW_BIO,WW,788.2217847769028,813.6627266855314,1354.5767716535433,835.0,8.2421,10.4551,72.4922,26.1938,1.0,
2019,8,46.77872100102458,-117.08458800000076,CE8_GP_2019_WW_BIO,WW,598.3431758530184,613.4585211614173,1046.5879265091862,843.0,8.8656,9.8769,73.4846,24.7135,1.0,
2019,9,46.778674001023624,-117.08416999999936,CE9_GP_2019_WW_BIO,WW,713.1725721784777,733.9944477423721,1271.7355643044618,831.0,8.5159,10.9043,72.4882,28.197,1.0,
