HarvestYear,ID2,Latitude,Longitude,SampleID,Crop,GrainYieldDryPerArea,BiomassDryPerArea,Comments
2013,177,46.78076,-117.08604,CF13GPSW_176_8-H,SW,181.26640419947503,433.74565623493487,
2013,178,46.78067,-117.08563000000001,CF13GPSW_177_9-H,SW,322.752624671916,791.2093706349892,
2013,179,46.78079,-117.08521,CF13GPSW_178_10-H,SW,356.79133858267716,877.2078874326835,
2013,180,46.78063,-117.08478999999998,CF13GPGB_179_11-H,GB,75.04921259842521,164.11259996934885,
2013,181,46.78072,-117.08436999999999,CF13GPSB_180_12-H,SB,364.99343832021003,706.0685648238925,
2013,183,46.78074,-117.08353000000001,CF13GPGB_182_14-H,GB,149.68832020997377,327.32840977493066,
2013,186,46.780770000000004,-117.08228000000001,CF13GPGB_185_17-H,GB,89.40288713910759,195.50025570119146,
2013,187,46.780570000000004,-117.08186,CF13GPSW_186_18-H,SW,131.23359580052494,307.3381978094085,insufficient sample
2013,188,46.78071,-117.08145,CF13GPSW_187_19-H,SW,279.69160104986884,682.4160662523641,
2013,189,46.78071,-117.08103,CF13GPSW_188_20-H,SW,482.6935695538057,1195.2987869133115,
2013,190,46.780559999999994,-117.08061000000001,CF13GPWW_190_21-H,WW,426.50918635170603,986.4509693160376,
2013,191,46.78083,-117.08018999999999,CF13GPWW_191_22-H,WW,377.2965879265092,884.4621068164058,
2013,192,46.7808,-117.07977,CF13GPWW_192_23-H,WW,335.05577427821515,796.921666504222,
2013,193,46.78076,-117.07936000000001,CF13GPWW_193_24-H,WW,411.33530183727026,955.0044033786512,
2013,194,46.78066,-117.07891000000001,CF13GPWW_194_25-H,WW,324.80314960629914,775.6739868167988,protein not done
2013,195,46.7807,-117.07852,CF13GPWW_195_26-H,WW,367.86417322834643,864.9142415039764,
2013,196,46.7807,-117.0781,CF13GPWW_196_27-H,WW,334.23556430446195,795.2218521292284,
2013,197,46.780640000000005,-117.07768,CF13GPWW_197_28-H,WW,319.4717847769029,764.625193379339,
2013,198,46.7808,-117.07727,CF13GPWW_198_29-H,WW,355.15091863517057,838.5671186915716,
2013,199,46.78058,-117.07685,CF13GPWW_199_30-H,WW,385.498687664042,901.4602505663445,
2013,201,46.78105,-117.08623999999999,CF13GPWW_200_8-I,WW,154.60958005249344,422.962504005573,
2013,202,46.78095,-117.08582,CF13GPSW_201_9-I,SW,269.84908136482943,657.5490252506211,
2013,203,46.78107,-117.08541000000001,CF13GPSW_202_10-I,SW,252.62467191601053,614.031703497571,
2013,204,46.78092,-117.08498999999999,CF13GPSW_203_11-I,SW,365.40354330708664,898.9665483092085,
2013,205,46.781009999999995,-117.08457,CF13GPGB_204_12-I,GB,189.46850393700782,414.31705566032315,
2013,206,46.78096,-117.08415,CF13GPSB_205_13-I,SB,408.4645669291338,790.1621242298841,
2013,207,46.781040000000004,-117.08375,CF13GPSB_206_14-I,SB,343.6679790026246,664.8151205869908,
2013,208,46.78095,-117.08332,CF13GPGB_207_15-I,GB,99.24540682414698,217.0232196315979,
2013,209,46.781009999999995,-117.0829,CF13GPGB_208_16-I,GB,156.25,341.6770523952017,
2013,210,46.78105,-117.08248,CF13GPGB_209_17-I,GB,144.35695538057743,315.67013764596055,
2013,211,46.78085,-117.08206000000001,CF13GPGB_210_18-I,GB,216.9455380577428,474.4019966327077,
2013,212,46.78099,-117.08164,CF13GPGB_211_19-I,GB,175.93503937007873,384.7229802560144,
2013,213,46.78099,-117.08123,CF13GPSW_212_20-I,SW,345.7185039370079,849.2324663057227,
2013,214,46.78085,-117.08081000000001,CF13GPSW_213_21-I,SW,387.95931758530185,955.9535172715359,
2013,215,46.78112,-117.08044,CF13GPSW_214_22-I,SW,367.86417322834643,905.1833085596442,
2013,216,46.781079999999996,-117.07996999999999,CF13GPWW_216_23-I,WW,370.32480314960634,870.0136846289581,
2013,217,46.78105,-117.07955,CF13GPWW_217_24-I,WW,413.7959317585302,960.1038465036327,
2013,218,46.78097,-117.07914,CF13GPWW_218_25-I,WW,324.3930446194225,774.8240796293019,
2013,219,46.78098,-117.07871999999999,CF13GPWW_219_26-I,WW,383.85826771653535,898.0606218163567,
2013,220,46.78099,-117.0783,CF13GPWW_220_27-I,WW,427.3293963254593,988.1507836910312,
2013,221,46.78092,-117.07788000000001,CF13GPWW_221_28-I,WW,415.84645669291336,964.3533824411172,
2013,222,46.78109,-117.07746000000002,CF13GPWW_222_29-I,WW,444.9639107611548,1024.6967927533992,
2013,223,46.78086,-117.07705,CF13GPWW_223_30-I,WW,301.42716535433067,727.2292771294739,
2013,224,46.78099,-117.07663000000001,CF13GPWW_224_31-I,WW,405.1837270341207,942.255795566197,
2013,226,46.78132,-117.08586000000001,CF13GPSW_225_8-J,SW,269.84908136482943,657.5490252506211,
2013,227,46.781220000000005,-117.08543,CF13GPSW_226_9-J,SW,227.1981627296588,549.7918475764018,
2013,228,46.78136,-117.08503999999999,CF13GPSW_227_10-J,SW,189.8786089238845,449.0649606299213,
2013,229,46.781209999999994,-117.08462,CF13GPSW_228_11-J,SW,371.96522309711287,915.5445756437036,
2013,230,46.781290000000006,-117.08421000000001,CF13GPGB_229_12-J,GB,104.16666666666666,227.78470159680109,
2013,231,46.78125,-117.08379,CF13GPSB_230_13-J,SB,333.005249343832,644.1883984685401,
2013,232,46.78127,-117.08328,CF13GPGB_231_14-J,GB,212.0242782152231,463.6405146675046,
2013,233,46.78123,-117.08295,CF13GPGB_232_15-J,GB,239.09120734908132,522.8286654761222,
2013,234,46.7813,-117.08253,CF13GPGB_233_16-J,GB,335.05577427821515,732.6775637975844,
2013,235,46.78134,-117.08211999999999,CF13GPGB_234_17-J,GB,160.761154855643,351.54174419663786,
2013,236,46.78114,-117.0817,CF13GPGB_235_18-J,GB,152.1489501312336,332.7091507575323,
2013,237,46.781259999999996,-117.08124,CF13GPSW_236_19-J,SW,319.06167979002623,781.8842302593356,
2013,238,46.781279999999995,-117.08086000000002,CF13GPSW_237_20-J,SW,351.0498687664042,862.7021135150001,
2013,239,46.78115,-117.08045,CF13GPSW_238_21-J,SW,365.8136482939632,900.0026750176144,
2013,240,46.78145,-117.08011,CF13GPSW_239_22-J,SW,204.6423884514436,492.8048786140743,
2013,241,46.78137,-117.07961,CF13GPWW_241_23-J,WW,413.3858267716535,959.2539393161358,
2013,242,46.78133,-117.07919,CF13GPWW_242_24-J,WW,339.15682414698165,805.4207383791914,
2013,243,46.781259999999996,-117.07876999999999,CF13GPWW_243_25-J,WW,353.1003937007874,834.3175827540871,
2013,244,46.781290000000006,-117.07838999999998,CF13GPWW_244_26-J,WW,323.98293963254594,773.974172441805,
2013,245,46.78127,-117.07793999999998,CF13GPWW_245_27-J,WW,425.68897637795266,984.7511549410435,
2013,246,46.781209999999994,-117.07751999999999,CF13GPWW_246_28-J,WW,470.8005249343832,1078.240945565706,
2013,247,46.78137,-117.0771,CF13GPWW_247_29-J,WW,393.29068241469815,917.6084871287862,
2013,248,46.78116,-117.0767,CF13GPWW_248_30-J,WW,470.8005249343832,1078.240945565706,
2013,249,46.78153,-117.08586000000001,CF13GPWW_248_9-K,WW,40.60039370078739,186.68830588142652,
2013,250,46.78164,-117.08545,CF13GPSW_249_10-K,SW,298.14632545931755,729.0417681306319,
2013,251,46.781490000000005,-117.08503,CF13GPSW_250_11-K,SW,209.97375328083987,506.2745258233516,
2013,252,46.78156,-117.08458,CF13GPSW_251_12-K,SW,264.51771653543307,644.0793780413437,
2013,253,46.78153,-117.08418999999999,CF13GPSW_252_13-K,SW,238.6811023622047,578.8033954117685,
2013,254,46.7816,-117.08377,CF13GPGB_253_14-K,GB,151.738845144357,331.81236059376545,
2013,255,46.78152,-117.08336000000001,CF13GPSB_254_15-K,SB,285.84317585301835,552.9548198677,
2013,256,46.78159,-117.08294,CF13GPGB_255_16-K,GB,191.5190288713911,418.8010064791579,
2013,257,46.781620000000004,-117.08252,CF13GPGB_256_17-K,GB,138.61548556430444,303.11507535322346,
2013,258,46.78143,-117.0821,CF13GPGB_257_18-K,GB,90.22309711286087,197.2938360287253,
2013,259,46.78156,-117.08168,CF13GPGB_258_19-K,GB,87.76246719160105,191.91309504612377,
2013,260,46.78157,-117.08126999999999,CF13GPGB_259_20-K,GB,137.79527559055114,301.3214950256896,
2013,261,46.781420000000004,-117.08085,CF13GPSW_260_21-K,SW,284.2027559055118,693.8134600448295,
2013,262,46.781690000000005,-117.08043,CF13GPSW_261_22-K,SW,300.6069553805774,735.2585283810677,
2013,263,46.781659999999995,-117.08001000000002,CF13GPSW_262_23-K,SW,286.25328083989496,698.9940935868592,
2013,264,46.781620000000004,-117.07959,CF13GPWW_264_24-K,WW,479.82283464566933,1096.9389036906384,
2013,265,46.78153,-117.07916000000002,CF13GPWW_265_25-K,WW,540.5183727034121,1222.725167440184,
2013,266,46.78155,-117.07876,CF13GPWW_266_26-K,WW,403.54330708661416,938.8561668162095,
2013,267,46.78156,-117.07834,CF13GPWW_267_27-K,WW,424.45866141732284,980.5610236220473,
2013,268,46.7815,-117.07791999999999,CF13GPWW_268_28-K,WW,403.9534120734908,939.7060740037064,
2013,269,46.781659999999995,-117.0775,CF13GPWW_269_29-K,WW,337.9265091863517,802.8710168167006,
2013,270,46.78143,-117.07708999999998,CF13GPWW_270_30-K,WW,497.86745406824144,1134.3348199405034,
2013,271,46.78156,-117.07667,CF13GPWW_271_31-K,WW,379.3471128608924,888.7116427538906,
2013,272,46.78181,-117.08559,CF13GPWW_271_9-L,WW,151.738845144357,417.01315369309464,
2013,273,46.781929999999996,-117.08516999999999,CF13GPSW_272_10-L,SW,227.1981627296588,549.7918475764018,
2013,274,46.78178,-117.08475,CF13GPSW_273_11-L,SW,310.0393700787401,759.0894426744046,
2013,275,46.78188,-117.08436,CF13GPSW_274_12-L,SW,384.6784776902887,947.6645036042883,
2013,276,46.78182,-117.08391999999999,CF13GPSW_275_13-L,SW,255.49540682414695,621.2845904564126,
2013,277,46.78188,-117.0835,CF13GPGB_276_14-L,GB,98.83530183727034,216.12642946783092,
2013,278,46.7818,-117.08308000000001,CF13GPSB_277_15-L,SB,385.90879265091866,746.5286735946997,
2013,279,46.781859999999995,-117.08265,CF13GPGB_278_16-L,GB,200.9514435695538,439.42718024579733,
2013,280,46.781909999999996,-117.08225,CF13GPGB_279_17-L,GB,175.5249343832021,383.82619009224754,
2013,281,46.7817,-117.08181,CF13GPGB_280_18-L,GB,152.55905511811022,333.6059409212992,
2013,282,46.78185,-117.08141,CF13GPGB_281_19-L,GB,92.68372703412074,202.67457701132696,
2013,283,46.78185,-117.08098999999999,CF13GPGB_282_20-L,GB,141.48622047244098,309.39260649959203,
2013,284,46.78171,-117.08057,CF13GPSW_283_21-L,SW,262.8772965879265,639.9348712077199,
2013,285,46.78197,-117.08016,CF13GPSW_284_22-L,SW,446.19422572178473,1103.0835098651814,
2013,286,46.781940000000006,-117.07973999999999,CF13GPSW_285_23-L,SW,429.7900262467192,1061.6384415289435,
2013,287,46.781909999999996,-117.07932,CF13GPWW_287_24-L,WW,556.1023622047244,1255.0216405650672,
2013,288,46.7818,-117.07887,CF13GPWW_288_25-L,WW,402.7230971128609,937.1563524412156,
2013,289,46.78184,-117.07848,CF13GPWW_289_26-L,WW,409.28477690288713,950.7548674411664,
2013,290,46.78184,-117.07807,CF13GPWW_290_27-L,WW,371.1450131233596,871.7134990039519,
2013,291,46.78178,-117.07765,CF13GPWW_291_28-L,WW,302.247375328084,728.9290915044678,
2013,292,46.78195,-117.07723,CF13GPWW_292_29-L,WW,325.62335958005247,777.3738011917927,
2013,293,46.78172,-117.07681000000001,CF13GPWW_293_30-L,WW,329.31430446194224,785.022965879265,
2013,298,46.78222,-117.08511999999999,CF13GPWW_297_10-M,WW,214.07480314960628,546.1990461926277,
2013,299,46.782059999999994,-117.0847,CF13GPSW_298_11-M,SW,312.5,765.3062029248404,
2013,300,46.78215,-117.08428,CF13GPSW_299_12-M,SW,348.99934383202105,857.5214799729704,
2013,301,46.782109999999996,-117.08386000000002,CF13GPSW_300_13-M,SW,230.88910761154852,559.1169879520553,
2013,302,46.78215,-117.08343,CF13GPGB_301_14-M,GB,166.91272965879264,364.99359665314194,
2013,303,46.78208,-117.08301000000002,CF13GPSB_302_15-M,SB,391.6502624671916,757.6353701200194,
2013,304,46.78216,-117.08261,CF13GPSB_303_16-M,SB,256.7257217847769,496.62800177500753,
2013,305,46.7822,-117.08219,CF13GPGB_304_17-M,GB,184.9573490813648,404.45236385888694,
2013,306,46.782,-117.08176999999999,CF13GPGB_305_18-M,GB,167.73293963254594,366.7871769806758,
2013,307,46.782140000000005,-117.08136,CF13GPGB_306_19-M,GB,192.3392388451444,420.5945868066918,
2013,308,46.782140000000005,-117.08093999999998,CF13GPGB_307_20-M,GB,142.30643044619418,311.1861868271259,
2013,309,46.78198,-117.0805,CF13GPSW_308_21-M,SW,347.76902887139113,854.4130998477525,
2013,310,46.78226,-117.0801,CF13GPSW_309_22-M,SW,362.9429133858267,892.7497880587725,
2013,311,46.78223,-117.07968000000001,CF13GPSW_310_23-M,SW,466.6994750656168,1154.8898452854792,
2013,312,46.78221,-117.0793,CF13GPSW_311_24-M,SW,401.9028871391076,991.1818253573383,
2013,313,46.782109999999996,-117.07885,CF13GPWW_313_25-M,WW,422.81824146981626,978.8018046285652,
2013,314,46.78213,-117.07843000000001,CF13GPWW_314_26-M,WW,291.5846456692913,706.8315046295475,
2013,315,46.78215,-117.07803999999999,CF13GPWW_315_27-M,WW,572.50656167979,1289.0179280649445,
2013,316,46.782070000000004,-117.07758999999999,CF13GPWW_316_28-M,WW,276.82086614173227,676.234845879658,
2013,324,46.78235,-117.08475,CF13GPSW_323_11-N,SW,157.07020997375324,372.61418043898345,
2013,325,46.78244,-117.08433000000001,CF13GPSW_324_12-N,SW,233.759842519685,566.369874910897,
2013,326,46.78239,-117.08391,CF13GPSW_325_13-N,SW,371.96522309711287,915.5445756437036,
2013,327,46.78245,-117.0835,CF13GPSW_326_14-N,SW,276.82086614173227,675.1631792935223,
2013,328,46.782379999999996,-117.08308000000001,CF13GPGB_327_15-N,GB,157.89041994750656,345.26421305026935,
2013,329,46.78244,-117.08265,CF13GPSB_328_16-N,SB,312.91010498687666,605.3149606299213,
2013,330,46.78248,-117.08223999999998,CF13GPSB_329_17-N,SB,323.57283464566933,625.9416827483722,
2013,331,46.78228,-117.08182,CF13GPGB_330_18-N,GB,202.18175853018369,442.1175507370981,
2013,332,46.78242,-117.08141,CF13GPGB_331_19-N,GB,193.97965879265092,424.1817474617595,
2013,333,46.78242,-117.08098999999999,CF13GPGB_332_20-N,GB,136.15485564304458,297.7343343706218,
2013,334,46.78228,-117.08057,CF13GPGB_333_21-N,GB,222.2769028871391,486.0602687616779,
2013,335,46.782540000000004,-117.08015,CF13GPGB_334_22-N,GB,161.5813648293963,353.3353245241717,
2013,336,46.782509999999995,-117.07973999999999,CF13GPSW_335_23-N,SW,394.9311023622047,973.567671314437,
2013,337,46.78248,-117.07932,CF13GPSW_336_24-N,SW,322.752624671916,754.1830708661416,
2013,338,46.78239,-117.07888999999999,CF13GPWW_338_25-N,WW,410.92519685039366,954.1544961911541,
2013,348,46.78264,-117.08462,CF13GPWW_347_11-O,WW,162.81167979002623,439.9606477555117,
2013,349,46.78272,-117.0842,CF13GPSW_348_12-O,SW,345.7185039370079,849.2324663057227,
2013,350,46.78268,-117.08378,CF13GPSW_349_13-O,SW,302.65748031496065,740.4391619230975,
2013,351,46.782740000000004,-117.08336000000001,CF13GPSW_350_14-O,SW,214.8950131233596,518.7080463242232,
2013,352,46.78265,-117.08292,CF13GPGB_351_15-O,GB,191.10892388451444,417.9042163153909,
2013,353,46.78273,-117.08253,CF13GPGB_352_16-O,GB,189.0583989501312,413.4202654965562,
2013,354,46.78277,-117.08211000000001,CF13GPSB_353_17-O,SB,364.17322834645677,704.481893891704,
2013,355,46.78257,-117.08169,CF13GPGB_354_18-O,GB,188.23818897637798,411.62668516902244,
2013,356,46.782709999999994,-117.08126999999999,CF13GPGB_355_19-O,GB,184.13713910761157,402.65878353135315,
2013,357,46.782709999999994,-117.08086000000002,CF13GPGB_356_20-O,GB,244.01246719160102,533.5901474413254,
2013,358,46.78256,-117.08041000000001,CF13GPGB_357_21-O,GB,198.9009186351706,434.9432294269627,
2013,359,46.78283,-117.08001999999999,CF13GPGB_358_22-O,GB,179.6259842519685,392.7940917299169,
2013,360,46.7828,-117.0796,CF13GPSW_359_23-O,SW,295.2755905511811,721.7888811717903,
2013,371,46.78297,-117.08423,CF13GPWW_370_12-P,WW,426.09908136482943,985.6010621285405,
2013,372,46.782959999999996,-117.0838,CF13GPSW_371_13-P,SW,338.74671916010504,831.6183122628215,
2013,373,46.78303,-117.08338,CF13GPSW_372_14-P,SW,325.2132545931758,797.426130885425,
2013,374,46.78295,-117.08296000000001,CF13GPSW_373_15-P,SW,358.8418635170604,882.3885209747132,
2013,375,46.78301,-117.08253,CF13GPGB_374_16-P,GB,179.21587926509187,391.89730156614985,
2013,376,46.78305,-117.08213,CF13GPGB_375_17-P,GB,171.01377952755902,373.96149829081116,
2013,377,46.78282,-117.08165,CF13GPGB_376_18-P,GB,178.80577427821518,391.0005114023828,
2013,378,46.782990000000005,-117.08129,CF13GPGB_377_19-P,GB,178.80577427821518,391.0005114023828,
2013,379,46.783,-117.08086999999999,CF13GPGB_378_20-P,GB,207.92322834645668,454.67261302983513,
2013,380,46.78285,-117.08045,CF13GPGB_379_21-P,GB,123.85170603674541,270.8306294576139,
2013,394,46.78313,-117.08391,CF13GPSW_393_13-Q,SW,300.6069553805774,735.2585283810677,
2013,395,46.78331,-117.0835,CF13GPSW_394_14-Q,SW,182.9068241469816,437.89016306855865,
2013,396,46.783229999999996,-117.08308000000001,CF13GPSW_395_15-Q,SW,308.8090551181102,755.9810625491867,
2013,397,46.7833,-117.08266,CF13GPSW_396_16-Q,SW,294.45538057742783,719.7166277549784,
2013,398,46.783359999999995,-117.08228000000001,CF13GPSW_397_17-Q,SW,356.3812335958005,876.1717607242774,
2013,399,46.78314,-117.08183000000001,CF13GPSB_398_18-Q,SB,411.74540682414704,796.5088079586384,
2013,400,46.78328,-117.08141,CF13GPSB_399_19-Q,SB,259.1863517060368,501.38801457157325,
2013,401,46.78328,-117.08098999999999,CF13GPGB_400_20-Q,GB,214.4849081364829,469.0212556501061,
2013,402,46.78314,-117.08057,CF13GPGB_401_21-Q,GB,202.59186351706035,443.0143409008651,
2013,419,46.78346,-117.08321000000001,CF13GPSW_418_15-R,SW,312.91010498687666,766.3423296332462,
2013,420,46.78352,-117.08277,CF13GPSW_419_16-R,SW,510.99081364829397,1266.7915297933223,
2013,421,46.78355,-117.08237,CF13GPSW_420_17-R,SW,287.8937007874016,703.138600420483,
2013,422,46.783429999999996,-117.08193,CF13GPGB_421_18-R,GB,31.98818897637795,69.94963277382081,Mouse damage
2014,1,46.778729,-117.08751399999998,GPHY14_GB_A4_1_5-A,GB,14.5,306.0,TOTAL SAMPLE GROUND |  |  | NA
2014,2,46.77869163,-117.08706455,CF14GPSW_6-A,SW,255.0,625.5340745504917,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,3,46.778791,-117.086678,CF14GPSW_7-A,SW,218.0,551.8731229160574,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,4,46.778760999999996,-117.08626000000001,CF14GPSW_8-A,SW,336.0,786.7918335339834,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,5,46.778665999999994,-117.085842,CF14GPWW_4_9-A,WW,506.5,839.0, |  |  | NA
2014,6,46.77877321,-117.08541875,CF14GPWW_5_10-A,WW,437.8237549806607,885.9499249813815, |  |  | Dry Grain Weight: missing
2014,7,46.778632,-117.085006,CF14GPWW_6_11-A,WW,389.5,728.0, |  |  | NA
2014,8,46.778721000000004,-117.08458799999998,CF14GPWW_7_12-A,WW,393.0,733.0, |  |  | NA
2014,9,46.778674,-117.08417,CF14GPWW_8_13-A,WW,491.5,920.5, |  |  | NA
2014,10,46.778737,-117.083752,CF14GPWW_9_14-A,WW,378.0,915.5, |  |  | NA
2014,11,46.778658,-117.08333400000001,CF14GPWW_10_15-A,WW,537.5,973.5, |  |  | NA
2014,12,46.77873108,-117.08293984,CF14GPWW_11_16-A,WW,560.0,972.0, |  |  | NA
2014,13,46.778764,-117.082498,CF14GPSW_17-A,SW,255.0,625.5340745504917,MOISTURE OUTSIDE LIMITS |  | ORIGINAL SAMPLE BAG RIPPED | NA
2014,14,46.77868863,-117.08163216,GPHY14_SB_C3_14_19-A,SB,345.0,708.2413793103449, |  |  | NA
2014,15,46.778707,-117.081244,GPHY14_SB_C3_15_20-A,SB,337.0,691.8183908045977, |  |  | NA
2014,16,46.778826,-117.080408,CF14GPWW_15_22-A,WW,653.5,1294.0791177357132, |  |  | NA
2014,17,46.778797,-117.07999,CF14GPSW_23-A,SW,511.3153189709696,1135.8159749257684,NA | NA | NA | missing
2014,18,46.77895174,-117.08888012,GPHY14_GB_A1_18_1-B,GB,127.0,607.0, |  |  | NA
2014,19,46.77882662,-117.08846626,GPHY14_GB_A2_19_2-B,GB,156.0,329.0, |  |  | NA
2014,20,46.778867,-117.08806399999999,GPHY14_GB_A2_20_3-B,GB,116.0,288.5, |  |  | NA
2014,21,46.778842,-117.08764599999999,GPHY14_GB_A3_21_4-B,GB,247.5,542.5, |  |  | NA
2014,22,46.779015,-117.087228,GPHY14_GB_A4_22_5-B,GB,138.5,381.0, |  |  | NA
2014,23,46.77900278,-117.08683097,GPHY14_GB_A4_23_6-B,GB,106.0,430.0,MOUSE DAMAGE TO ORIGINAL BAG |  |  | NA
2014,24,46.779077,-117.08639199999999,CF14GPSW_7-B,SW,262.0,639.4699302651145,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,25,46.779047,-117.085974,CF14GPSW_8-B,SW,416.5,947.054174252145,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,26,46.778952000000004,-117.08555600000001,CF14GPWW_25_9-B,WW,555.0,1061.5,Starch outside limits |  |  | NA
2014,27,46.77906282,-117.08511704,CF14GPWW_26_10-B,WW,600.5,1038.5, |  |  | NA
2014,28,46.778918,-117.08471999999999,CF14GPWW_27_11-B,WW,719.0,1278.5, |  |  | NA
2014,29,46.779007,-117.08430200000001,CF14GPWW_28_12-B,WW,452.5,879.5,Starch outside limits |  |  | NA
2014,30,46.77896,-117.08388400000001,CF14GPWW_29_13-B,WW,532.5,1455.5, |  |  | NA
2014,31,46.779022999999995,-117.08346599999999,CF14GPWW_30_14-B,WW,512.5,1025.5, |  |  | NA
2014,32,46.778944,-117.083048,CF14GPWW_31_15-B,WW,666.0,1633.5, |  |  | NA
2014,33,46.779013,-117.08263000000001,CF14GPWW_32_16-B,WW,411.0,889.5, |  |  | NA
2014,34,46.77905,-117.08221200000001,CF14GPSW_17-B,SW,350.0,814.6635449632289,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,35,46.778852,-117.08179399999999,GPHY14_GB_C2_35_18-B_BIO,GB,170.0,365.0, |  |  | NA
2014,36,46.77900737,-117.08140584,GPHY14_GB_C2_36_19-B,GB,261.0,486.5, |  |  | NA
2014,37,46.778993,-117.08095800000001,GPHY14_SB_C3_37_20-B,SB,188.5,386.96666666666664, |  |  | NA
2014,38,46.778849,-117.08053999999998,CF14GPWW_37_21-B,WW,443.0,706.5, |  |  | NA
2014,39,46.779112,-117.080122,CF14GPWW_38_22-B,WW,314.0,775.0, |  |  | NA
2014,40,46.779083,-117.079704,CF14GPSW_23-B,SW,63.0,243.29346066369664,"SAMPLE TOO SMALL, MUST BE GROUND AND ANALYZED |  |  | NA"
2014,41,46.779047,-117.07928600000001,CF14GPSW_24-B,SW,409.5,933.1183185375222,MOISTURE OUTSIDE LIMITS |  | ORIGINAL SAMPLE BAG DAMAGED | NA
2014,42,46.77911338,-117.08870619,GPHY14_GB_A1_42_2-C,GB,153.0,502.5, |  |  | NA
2014,43,46.779153,-117.08831799999999,GPHY14_GB_A1_43_3-C,GB,285.0,639.0, |  |  | NA
2014,44,46.779128,-117.0879,GPHY14_GB_A2_44_4-C,GB,80.5,181.5, |  |  | NA
2014,45,46.77928833,-117.08746351,GPHY14_GB_A3_45_5-C,GB,151.0,317.5, |  |  | NA
2014,46,46.779278000000005,-117.08706399999998,GPHY14_GB_A3_46_6-C,GB,74.0,238.5,MOUSE DAMAGE |  |  | NA
2014,47,46.779363000000004,-117.086646,GPHY14_GB_A4_47_7-C,GB,158.5,399.5, |  |  | NA
2014,48,46.779333,-117.086228,CF14GPSW_8-C,SW,517.5,1148.1286638488446,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,49,46.779238,-117.08581000000001,CF14GPSW_9-C,SW,494.5,1102.3394236436554, | STARCH OUTSIDE LIMITS |  | NA
2014,50,46.77932123,-117.08533553,CF14GPWW_49_10-C,WW,433.5,750.5, |  |  | NA
2014,51,46.77919681,-117.08496351,CF14GPWW_50_11-C,WW,518.621429121598,1038.8452497335877, |  |  | Dry Grain Weight: missing
2014,52,46.779293,-117.084556,CF14GPWW_51_12-C,WW,530.0,894.5, |  |  | NA
2014,53,46.779246,-117.084138,CF14GPWW_52_13-C,WW,747.0,1279.5, |  |  | NA
2014,54,46.779309000000005,-117.08372,CF14GPWW_53_14-C,WW,379.5,745.5, |  |  | NA
2014,55,46.77923,-117.083302,CF14GPWW_54_15-C,WW,571.0,945.0, |  |  | NA
2014,56,46.77931128,-117.08290191,CF14GPWW_55_16-C,WW,500.5,1014.5, |  |  | NA
2014,57,46.779336,-117.082466,CF14GPWW_56_17-C,WW,556.0,968.0, |  |  | NA
2014,58,46.779138,-117.082048,CF14GPSW_18-C,SW,347.5,809.686453636578,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,59,46.77925244,-117.08160015,GPHY14_GB_C2_59_19-C,GB,228.5,411.5, |  |  | NA
2014,60,46.779278999999995,-117.08121200000001,GPHY14_GB_C2_60_20-C,GB,254.5,493.0, |  |  | NA
2014,61,46.779135,-117.080794,GPHY14_SB_C3_61_21-C,SB,420.5,863.2333333333333, |  |  | NA
2014,62,46.77941847,-117.08039988,GPHY14_SB_C3_62_22-C,SB,544.5,1117.7896551724139, |  |  | NA
2014,63,46.779369,-117.079958,CF14GPWW_62_23-C,WW,531.5,902.5, |  |  | NA
2014,64,46.779333,-117.07954,CF14GPSW_24-C,SW,353.5,821.6314728205405, | STARCH OUTSIDE LIMITS |  | NA
2014,65,46.779253999999995,-117.079122,CF14GPSW_25-C,SW,574.5,1261.6063460964867,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,66,46.77928646,-117.07873385,CF14GPSW_26-C,SW,400.5,915.2007897615787,MOISTURE OUTSIDE LIMITS |  | ORIGINAL SAMPLE BAG RIPPED | NA
2014,67,46.779271,-117.078286,CF14GPSW_27-C,SW,383.0,880.3611504750219,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,68,46.779439,-117.08823100000001,GPHY14_GB_A1_68_3-D,GB,156.5,356.0, |  |  | NA
2014,69,46.779414,-117.08781299999998,831GPHY14_GB_A2_69_4-D,GB,154.0,370.5, |  |  | NA
2014,70,46.779587,-117.087395,GPHY14_GB_A2_70_5-D_BIO,GB,115.5,411.5, |  |  | NA
2014,71,46.779564,-117.086977,GPHY14_GB_A3_71_6-D,GB,104.0,281.0, |  |  | NA
2014,72,46.779649,-117.08655900000001,GPHY14_GB_A4_72_7-D,GB,220.0,552.0, |  |  | NA
2014,73,46.77963697,-117.08617246,GPHY14_GB_A4_73_8-D,GB,171.0,520.5,MOUSE DAMAGE TO ORIGINAL BAG |  |  | 4 MICE IN THE BAG
